0.0002851799076712831	0.0001381848706368762
0.0003455902204889756	0.0001634221779211753
0.00043783477492792045	0.00022093094503068355
0.0002999908337916437	0.00012755867445191923
0.0002940894621935569	0.00018313587517709774
0.00034359115377564464	0.0001276949434891966
0.00037267803276502847	0.00024450581462130553
0.00035829708514574277	0.00012188154602246844
0.00042120560638634735	0.00020766186293336747
0.0004740679632685033	0.00020688391157218548
0.0004526282019232373	0.000245768420173918
0.0005020773961301935	0.00048573457670267567
0.0005364806759662017	0.000368277900038247
0.0003897696781827576	0.00023247465717062481
0.0006883172508041266	0.0005039478796256213
0.000434697431795077	0.0003474549005362274
0.0009442086229021887	0.0009318377249730566
0.0005682099228371914	0.0004300089092156856
0.0006225372064730099	0.0006599667099679268
0.0006449702514874257	0.0004361878199080171
0.000645556055530557	0.0005322919074780407
0.0006964776761161944	0.00030144104669390265
0.0006840607969601522	0.0004264855765179525
0.00062115727546956	0.0006862745498957862
0.0014027848607569627	0.0015544143911087305
0.00274931045114411	0.007844358093524392
0.31661019532356716	0.019464381568843865
0.3381927611952736	0.02215089498218262
0.3569682349215873	0.017484678922255171
0.37807886522340556	0.014552196501630659
0.3924604569771512	0.01316001450679632
0.4019344241121277	0.00957249630677436
0.41662491375431226	0.011972315093844164
